6, 0.68, 0.0, 0.001012037037037037
6, 0.69, 0.0, 0.0008592592592592592
6, 0.7, 0.0, 0.0006925925925925926
6, 0.71, 0.0, 0.0006009259259259259
6, 0.72, 0.0, 0.0005055555555555555
6, 0.73, 0.0, 0.00037685185185185185
6, 0.74, 0.0, 0.0003212962962962963
6, 0.75, 0.0, 0.00023425925925925925
6, 0.76, 0.0, 0.00018518518518518518
6, 0.77, 0.0, 0.00014074074074074073
6, 0.78, 0.0, 0.00010185185185185185
6, 0.79, 0.0, 7.685185185185185e-05
6, 0.8, 0.0, 6.481481481481482e-05
6, 0.81, 0.0, 4.814814814814815e-05
6, 0.82, 0.0, 2.5925925925925925e-05
6, 0.83, 0.0, 2.777777777777778e-05
6, 0.84, 0.0, 8.333333333333334e-06
6, 0.85, 0.0, 8.333333333333334e-06
6, 0.86, 0.0, 6.481481481481481e-06
6, 0.87, 0.0, 7.4074074074074075e-06
6, 0.88, 0.0, 5.555555555555555e-06
6, 0.89, 0.0, 9.259259259259259e-07
6, 0.9, 0.0, 0.0
6, 0.91, 0.0, 0.0
6, 0.92, 0.0, 0.0
6, 0.93, 0.0, 0.0
6, 0.94, 0.0, 0.0
6, 0.95, 0.0, 0.0
6, 0.96, 0.0, 0.0
6, 0.97, 0.0, 0.0
6, 0.98, 0.0, 0.0
6, 0.99, 0.0, 0.0
6, 1.0, 0.0, 0.0
8, 0.0, 1.0, 1.0
8, 0.01, 1.0, 0.941305859375
8, 0.02, 1.0, 0.8853390625
8, 0.03, 1.0, 0.833771484375
8, 0.04, 1.0, 0.78325546875
8, 0.05, 1.0, 0.734419921875
8, 0.06, 1.0, 0.689944921875
8, 0.07, 1.0, 0.646819140625
8, 0.08, 1.0, 0.60570859375
8, 0.09, 1.0, 0.568518359375
8, 0.1, 1.0, 0.530048046875
8, 0.11, 1.0, 0.49725703125
8, 0.12, 1.0, 0.4648921875
8, 0.13, 1.0, 0.432959375
8, 0.14, 0.9998, 0.4036140625
8, 0.15, 0.9999, 0.37564765625
8, 0.16, 0.9988, 0.348550390625
8, 0.17, 0.9976, 0.324571484375
8, 0.18, 0.9939, 0.30075703125
8, 0.19, 0.9881, 0.27723203125
8, 0.2, 0.9721, 0.25513671875
8, 0.21, 0.9514, 0.23439375
8, 0.22, 0.9192, 0.21197578125
8, 0.23, 0.8698, 0.192455078125
8, 0.24, 0.813, 0.173234765625
8, 0.25, 0.7384, 0.1561515625
8, 0.26, 0.6567, 0.139425390625
8, 0.27, 0.5692, 0.122190625
8, 0.28, 0.481, 0.1088421875
8, 0.29, 0.3922, 0.0948484375
8, 0.3, 0.3218, 0.082937109375
8, 0.31, 0.2409, 0.072360546875
8, 0.32, 0.1857, 0.063198046875
8, 0.33, 0.1405, 0.0550703125
8, 0.34, 0.0937, 0.04756875
8, 0.35, 0.0725, 0.04194921875
8, 0.36, 0.0483, 0.036750390625
8, 0.37, 0.0311, 0.032228125
8, 0.38, 0.0208, 0.0282984375
8, 0.39, 0.0142, 0.025090625
8, 0.4, 0.0089, 0.02250703125
8, 0.41, 0.0055, 0.019819140625
8, 0.42, 0.0028, 0.0176203125
8, 0.43, 0.0024, 0.01596015625
8, 0.44, 0.0014, 0.01412109375
8, 0.45, 0.0006, 0.01284375
8, 0.46, 0.0007, 0.0116796875
8, 0.47, 0.0005, 0.010587109375
8, 0.48, 0.0002, 0.009465625
8, 0.49, 0.0, 0.008654296875
8, 0.5, 0.0, 0.007776171875
8, 0.51, 0.0, 0.00710703125
8, 0.52, 0.0, 0.00632109375
8, 0.53, 0.0, 0.00590234375
8, 0.54, 0.0, 0.00543671875
8, 0.55, 0.0, 0.0049328125
8, 0.56, 0.0, 0.00442890625
8, 0.57, 0.0, 0.004008984375
8, 0.58, 0.0, 0.003596875
8, 0.59, 0.0, 0.003247265625
8, 0.6, 0.0, 0.002948828125
8, 0.61, 0.0, 0.002611328125
8, 0.62, 0.0, 0.0022875
8, 0.63, 0.0, 0.002030078125
8, 0.64, 0.0, 0.001754296875
8, 0.65, 0.0, 0.001560546875
8, 0.66, 0.0, 0.00130390625
8, 0.67, 0.0, 0.001099609375
8, 0.68, 0.0, 0.000965625
8, 0.69, 0.0, 0.00081875
8, 0.7, 0.0, 0.000664453125
8, 0.71, 0.0, 0.000546484375
8, 0.72, 0.0, 0.000464453125
8, 0.73, 0.0, 0.000366015625
8, 0.74, 0.0, 0.000290234375
8, 0.75, 0.0, 0.00022578125
8, 0.76, 0.0, 0.0001765625
8, 0.77, 0.0, 0.00013671875
8, 0.78, 0.0, 0.0001140625
8, 0.79, 0.0, 8.671875e-05
8, 0.8, 0.0, 5.46875e-05
8, 0.81, 0.0, 5.0390625e-05
8, 0.82, 0.0, 3.9453125e-05
8, 0.83, 0.0, 2.6953125e-05
8, 0.84, 0.0, 1.6796875e-05
8, 0.85, 0.0, 9.765625e-06
8, 0.86, 0.0, 3.90625e-06
8, 0.87, 0.0, 6.25e-06
8, 0.88, 0.0, 4.296875e-06
8, 0.89, 0.0, 2.734375e-06
8, 0.9, 0.0, 1.5625e-06
8, 0.91, 0.0, 0.0
8, 0.92, 0.0, 3.90625e-07
8, 0.93, 0.0, 0.0
8, 0.94, 0.0, 0.0
8, 0.95, 0.0, 0.0
8, 0.96, 0.0, 0.0
8, 0.97, 0.0, 0.0
8, 0.98, 0.0, 0.0
8, 0.99, 0.0, 0.0
8, 1.0, 0.0, 0.0
10, 0.0, 1.0, 1.0
10, 0.01, 1.0, 0.9415220000000001
10, 0.02, 1.0, 0.8854059999999999
10, 0.03, 1.0, 0.8328664
10, 0.04, 1.0, 0.7828927999999999
10, 0.05, 1.0, 0.7352138
10, 0.06, 1.0, 0.6903252
10, 0.07, 1.0, 0.6469586
10, 0.08, 1.0, 0.6064722
10, 0.09, 1.0, 0.5682888
10, 0.1, 1.0, 0.531258
10, 0.11, 1.0, 0.49623
10, 0.12, 1.0, 0.463188
10, 0.13, 1.0, 0.43344600000000005
10, 0.14, 1.0, 0.404572
10, 0.15, 1.0, 0.3755558
10, 0.16, 1.0, 0.34919639999999996
10, 0.17, 0.9997, 0.3241834
10, 0.18, 0.9996, 0.2991508
10, 0.19, 0.9981, 0.277616
10, 0.2, 0.9949, 0.2546662
10, 0.21, 0.9879, 0.2329916
10, 0.22, 0.972, 0.2122694
10, 0.23, 0.9434, 0.1913034
10, 0.24, 0.8917, 0.16977340000000002
10, 0.25, 0.823, 0.1502312
10, 0.26, 0.7207, 0.1304422
10, 0.27, 0.628, 0.1136482
10, 0.28, 0.518, 0.09707980000000001
10, 0.29, 0.3983, 0.0819834
10, 0.3, 0.3088, 0.0697024
10, 0.31, 0.2225, 0.058481
10, 0.32, 0.1517, 0.0492986
10, 0.33, 0.1047, 0.0423148
10, 0.34, 0.0669, 0.035681
10, 0.35, 0.0409, 0.030567
10, 0.36, 0.0305, 0.0265754
10, 0.37, 0.0166, 0.0230686
10, 0.38, 0.0086, 0.020016
10, 0.39, 0.0046, 0.017434599999999998
10, 0.4, 0.0023, 0.015622
10, 0.41, 0.0015, 0.013769
10, 0.42, 0.001, 0.0124064
10, 0.43, 0.0007, 0.0110052
10, 0.44, 0.0004, 0.009856400000000001
10, 0.45, 0.0001, 0.0087702
10, 0.46, 0.0001, 0.007969
10, 0.47, 0.0001, 0.0071598
10, 0.48, 0.0, 0.0065136000000000005
10, 0.49, 0.0, 0.0059226
10, 0.5, 0.0, 0.0053472
10, 0.51, 0.0, 0.0049136
10, 0.52, 0.0, 0.0044512
10, 0.53, 0.0, 0.0040466
10, 0.54, 0.0, 0.003746
10, 0.55, 0.0, 0.0034148
10, 0.56, 0.0, 0.003126
10, 0.57, 0.0, 0.0028854
10, 0.58, 0.0, 0.0026135999999999998
10, 0.59, 0.0, 0.002411
10, 0.6, 0.0, 0.0022107999999999997
10, 0.61, 0.0, 0.0019966
10, 0.62, 0.0, 0.001811
10, 0.63, 0.0, 0.0016432
10, 0.64, 0.0, 0.0014746
10, 0.65, 0.0, 0.0013156
10, 0.66, 0.0, 0.0011264
10, 0.67, 0.0, 0.0009788
10, 0.68, 0.0, 0.0008702
10, 0.69, 0.0, 0.0007174000000000001
10, 0.7, 0.0, 0.000608
10, 0.71, 0.0, 0.0005154
10, 0.72, 0.0, 0.0004188
10, 0.73, 0.0, 0.0003482
10, 0.74, 0.0, 0.0002868
10, 0.75, 0.0, 0.0002218
10, 0.76, 0.0, 0.0001834
10, 0.77, 0.0, 0.0001466
10, 0.78, 0.0, 0.000116
10, 0.79, 0.0, 8.64e-05
10, 0.8, 0.0, 6.16e-05
10, 0.81, 0.0, 4.88e-05
10, 0.82, 0.0, 3.32e-05
10, 0.83, 0.0, 2.5e-05
10, 0.84, 0.0, 1.78e-05
10, 0.85, 0.0, 1.08e-05
10, 0.86, 0.0, 8.4e-06
10, 0.87, 0.0, 3.3999999999999996e-06
10, 0.88, 0.0, 3.6e-06
10, 0.89, 0.0, 1.2e-06
10, 0.9, 0.0, 8.000000000000001e-07
10, 0.91, 0.0, 2.0000000000000002e-07
10, 0.92, 0.0, 2.0000000000000002e-07
10, 0.93, 0.0, 4.0000000000000003e-07
10, 0.94, 0.0, 0.0
10, 0.95, 0.0, 0.0
10, 0.96, 0.0, 0.0
10, 0.97, 0.0, 0.0
10, 0.98, 0.0, 0.0
10, 0.99, 0.0, 0.0
10, 1.0, 0.0, 0.0
12, 0.0, 1.0, 1.0
12, 0.01, 1.0, 0.9411728009259259
12, 0.02, 1.0, 0.8856694444444444
12, 0.03, 1.0, 0.8329873842592592
12, 0.04, 1.0, 0.7829229166666666
12, 0.05, 1.0, 0.7348270833333332
12, 0.06, 1.0, 0.690183912037037
12, 0.07, 1.0, 0.6468770833333333
12, 0.08, 1.0, 0.6061387731481481
12, 0.09, 1.0, 0.5678623842592593
12, 0.1, 1.0, 0.5315
12, 0.11, 1.0, 0.4965042824074074
12, 0.12, 1.0, 0.4643555555555555
12, 0.13, 1.0, 0.43273993055555554
12, 0.14, 1.0, 0.40395393518518524
12, 0.15, 1.0, 0.37521296296296297
12, 0.16, 1.0, 0.3483116898148148
12, 0.17, 1.0, 0.32409930555555555
12, 0.18, 1.0, 0.3000318287037037
12, 0.19, 0.9998, 0.27731956018518517
12, 0.2, 0.9997, 0.25430694444444446
12, 0.21, 0.9975, 0.23315671296296295
12, 0.22, 0.9935, 0.21158969907407407
12, 0.23, 0.9772, 0.19016296296296298
12, 0.24, 0.9402, 0.168821875
12, 0.25, 0.8796, 0.1465804398148148
12, 0.26, 0.7823, 0.12580520833333333
12, 0.27, 0.6679, 0.1060355324074074
12, 0.28, 0.5366, 0.087440625
12, 0.29, 0.4001, 0.07176180555555556
12, 0.3, 0.2834, 0.05783935185185185
12, 0.31, 0.1937, 0.04770393518518518
12, 0.32, 0.1171, 0.039357523148148145
12, 0.33, 0.0746, 0.03230810185185185
12, 0.34, 0.0416, 0.02716261574074074
12, 0.35, 0.0255, 0.022925694444444446
12, 0.36, 0.014, 0.01957291666666667
12, 0.37, 0.0058, 0.0168587962962963
12, 0.38, 0.0034, 0.014560532407407407
12, 0.39, 0.002, 0.012745486111111112
12, 0.4, 0.0008, 0.011261458333333333
12, 0.41, 0.0002, 0.009829513888888888
12, 0.42, 0.0003, 0.008723032407407407
12, 0.43, 0.0, 0.007852546296296297
12, 0.44, 0.0, 0.007116898148148148
12, 0.45, 0.0001, 0.006338425925925926
12, 0.46, 0.0, 0.005711111111111111
12, 0.47, 0.0, 0.005154745370370371
12, 0.48, 0.0, 0.0046560185185185185
12, 0.49, 0.0, 0.004215046296296297
12, 0.5, 0.0, 0.003831134259259259
12, 0.51, 0.0, 0.0035409722222222223
12, 0.52, 0.0, 0.0032204861111111115
12, 0.53, 0.0, 0.0029208333333333334
12, 0.54, 0.0, 0.002643287037037037
12, 0.55, 0.0, 0.002460185185185185
12, 0.56, 0.0, 0.002233101851851852
12, 0.57, 0.0, 0.0020662037037037038
12, 0.58, 0.0, 0.0018914351851851852
12, 0.59, 0.0, 0.0017462962962962961
12, 0.6, 0.0, 0.0016090277777777778
12, 0.61, 0.0, 0.0014658564814814814
12, 0.62, 0.0, 0.0013643518518518518
12, 0.63, 0.0, 0.0012481481481481482
12, 0.64, 0.0, 0.0011576388888888888
12, 0.65, 0.0, 0.0010319444444444445
12, 0.66, 0.0, 0.0009304398148148147
12, 0.67, 0.0, 0.0008491898148148149
12, 0.68, 0.0, 0.0007434027777777777
12, 0.69, 0.0, 0.0006421296296296295
12, 0.7, 0.0, 0.0005587962962962963
12, 0.71, 0.0, 0.0004740740740740741
12, 0.72, 0.0, 0.0004063657407407408
12, 0.73, 0.0, 0.00033020833333333334
12, 0.74, 0.0, 0.00027592592592592594
12, 0.75, 0.0, 0.00022326388888888887
12, 0.76, 0.0, 0.0001863425925925926
12, 0.77, 0.0, 0.00013877314814814815
12, 0.78, 0.0, 0.0001099537037037037
12, 0.79, 0.0, 8.020833333333334e-05
12, 0.8, 0.0, 6.400462962962964e-05
12, 0.81, 0.0, 4.259259259259259e-05
12, 0.82, 0.0, 3.2986111111111115e-05
12, 0.83, 0.0, 2.2569444444444443e-05
12, 0.84, 0.0, 1.5046296296296295e-05
12, 0.85, 0.0, 1.1458333333333333e-05
12, 0.86, 0.0, 7.175925925925926e-06
12, 0.87, 0.0, 4.7453703703703705e-06
12, 0.88, 0.0, 2.4305555555555552e-06
12, 0.89, 0.0, 1.9675925925925925e-06
12, 0.9, 0.0, 1.1574074074074074e-06
12, 0.91, 0.0, 8.101851851851852e-07
12, 0.92, 0.0, 4.6296296296296297e-07
12, 0.93, 0.0, 1.1574074074074074e-07
12, 0.94, 0.0, 2.3148148148148148e-07
12, 0.95, 0.0, 0.0
12, 0.96, 0.0, 0.0
12, 0.97, 0.0, 0.0
12, 0.98, 0.0, 0.0
12, 0.99, 0.0, 0.0
12, 1.0, 0.0, 0.0
